Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-27 18:31:12,Temple/Antique mango necklace (With Earrings),Default Title,,1350.0,Sale,1,3,2,https://www.muskanjewel.com/products/temple-antique-mango-necklace-with-earrings?variant=gid://shopify/ProductVariant/53044883325244
2026-07-27 18:31:12,Jadau Kundan Floral with Pearls and Natural Strawberry Beads,Default Title,,1000.0,Sale,1,15,14,https://www.muskanjewel.com/products/jadau-kundan-floral-with-pearls-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/53842508579132
2026-07-28 04:20:46,Jadau kundan black beads pendant mala,Default Title,,2100.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-black-beads-pendant-mala-1?variant=gid://shopify/ProductVariant/52737587446076
2026-07-28 12:10:46,Jadau kundan floral chand tika with pearl and natural strawberry beads,Default Title,,1000.0,Sale,1,4,3,https://www.muskanjewel.com/products/jadau-kundan-floral-chand-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52974942323004
2026-07-29 03:20:52,Jadau Kundan Lotus Earrings Drop with Pearls,Default Title,,1500.0,Sale,2,9,7,https://www.muskanjewel.com/products/jadau-kundan-lotus-earrings-drop-with-pearls?variant=gid://shopify/ProductVariant/53823489671484
2026-07-29 12:10:48,Jadau Kundan floral tika with pearls drops and natural strawberry beads,Default Title,,800.0,Sale,1,11,10,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearls-drops-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628688765244
2026-07-29 15:05:53,Jadau kundan jhumkas with pearl drop and natural strawberry beads,Default Title,,1800.0,New Arrival,3,0,3,https://www.muskanjewel.com/products/jadau-kundan-jhumkas-with-pearl-drop-and-natural-strawberry-beads-2?variant=gid://shopify/ProductVariant/52628407648572
2026-07-29 15:15:52,Jadau kundan peacock 2 layer necklace with pearl drop (No earrings),Default Title,,2800.0,New Arrival,10,0,10,https://www.muskanjewel.com/products/jadau-kundan-peacock-2-layer-necklace-with-pearl-drop-no-earrings?variant=gid://shopify/ProductVariant/52628892746044
2026-07-30 05:05:39,Jadau kundan sun and moon with pearls,RED,,1300.0,Sale,1,16,15,https://www.muskanjewel.com/products/jadau-kundan-sun-and-moon-with-pearls?variant=gid://shopify/ProductVariant/52887015719228
2026-07-30 05:20:47,Diamond finish bottumala mango necklace (With Earrings),Default Title,,3800.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/diamond-finish-bottumala-mango-necklace-with-earrings?variant=gid://shopify/ProductVariant/52632522064188
