Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-19 19:47:04,Invisible Flower Chain with Earrings in Two Variants (Price for Each),Purple,309,799.0,Sale,1,53,52,https://www.daivik.in/products/invisible-flower-chain-with-earrings-in-two-vaiants-price-for-each?variant=gid://shopify/ProductVariant/46622024335582
2026-07-19 19:47:04,Pearl Kemp Pendant Hasli Necklace with Earrings,Default Title,1312,799.0,Sale,1,15,14,https://www.daivik.in/products/pearl-kemp-pendant-hasli-necklace-with-earrings?variant=gid://shopify/ProductVariant/47082104389854
2026-07-19 19:47:04,Invisible Green Flower Chain With Earrings,Default Title,521,799.0,Sale,1,7,6,https://www.daivik.in/products/invisible-green-flower-chain-with-earrings?variant=gid://shopify/ProductVariant/47522415182046
2026-07-19 19:47:04,Diamond Look Alike Hasli Necklace with Earrings,Default Title,1388,1399.0,Sale,1,15,14,https://www.daivik.in/products/a-31?variant=gid://shopify/ProductVariant/48267346772190
2026-07-19 20:48:05,Manga Non piercing Nose Pin,Default Title,1753,199.0,Sale,1,30,29,https://www.daivik.in/products/mango-non-piercing-nose-pin?variant=gid://shopify/ProductVariant/47740729884894
2026-07-19 20:48:05,Carved Moissanite Necklace with Earrings,Default Title,282,1299.0,Sale,1,37,36,https://www.daivik.in/products/carved-moissanite-necklace-with-earrings?variant=gid://shopify/ProductVariant/47758182514910
2026-07-19 21:03:41,Victorian Pearl Necklace with studs,Green,415,6999.0,Sale,1,15,14,https://www.daivik.in/products/a-397?variant=gid://shopify/ProductVariant/43933817733342
2026-07-19 21:03:41,Two Layered AD Flower Color Stone Necklace with Earrings in 2 Variants,Pink Stone,795,1499.0,Sale,1,13,12,https://www.daivik.in/products/two-layered-ad-flower-color-stone-necklace-with-earrings?variant=gid://shopify/ProductVariant/44736076644574
2026-07-19 21:03:41,Two line Kids/Adult Pearl Choker with Studs,Default Title,825,999.0,Sale,1,7,6,https://www.daivik.in/products/two-line-kids-adult-pearl-choker-with-studs?variant=gid://shopify/ProductVariant/44815359410398
2026-07-19 21:03:41,Antique Floral Anklets,Default Title,63,1299.0,Sale,1,38,37,https://www.daivik.in/products/antique-floral-anklets?variant=gid://shopify/ProductVariant/46512599269598
2026-07-19 21:03:41,Invisible AD Leaf Necklace with Earrings in two Colors (Price for Each),Ruby Green,982,699.0,Sale,1,30,29,https://www.daivik.in/products/invisible-ad-leaf-necklace-with-earrings-in-two-colors-price-for-each?variant=gid://shopify/ProductVariant/46601934045406
2026-07-19 21:03:41,AD Multi Layered Big Balis in 3 Colors (Price for Each),Ruby Green,1619,1999.0,Sale,1,14,13,https://www.daivik.in/products/ad-multi-layered-big-balis-in-3-colors-price-for-each?variant=gid://shopify/ProductVariant/47018651091166
2026-07-19 21:03:41,AD Floral Pendant Hasli Necklace with Earrings in Two Colors (Price for Each),Purple,742,1799.0,Sale,1,8,7,https://www.daivik.in/products/ad-floral-pendant-hasli-necklace-with-earrings-in-two-colors-price-for-each?variant=gid://shopify/ProductVariant/47029482356958
2026-07-19 21:03:41,Victorian Flower Pendant Necklace with Earrings,Default Title,283,3499.0,Sale,1,5,4,https://www.daivik.in/products/victorian-flower-pendant-necklace-with-earrings?variant=gid://shopify/ProductVariant/48423947796702
2026-07-19 21:17:07,Antique RubyGreen AD Bangles,2.8,475,999.0,Sale,1,17,16,https://www.daivik.in/products/antique-rubygreen-ad-bangles?variant=gid://shopify/ProductVariant/44985289933022
2026-07-19 21:17:07,Temple Lakshmi Bridal Bangles Combo (Price for Both Hands),2.8,1659,5499.0,Sale,1,8,7,https://www.daivik.in/products/temple-lakshmi-bangles?variant=gid://shopify/ProductVariant/47465039888606
2026-07-19 23:17:02,Invisible Flower Chain with Earrings,Default Title,871,799.0,Sale,1,40,39,https://www.daivik.in/products/invisible-flower-chain-with-earrings?variant=gid://shopify/ProductVariant/47043956310238
2026-07-20 01:02:43,Peacock Kemp Earcuffs,Default Title,823,1299.0,Sale,1,12,11,https://www.daivik.in/products/peacock-kemp-earcuffs?variant=gid://shopify/ProductVariant/40886249291929
2026-07-20 01:02:43,Invisible Flower Chain with Earrings,Default Title,871,799.0,Sale,1,39,38,https://www.daivik.in/products/invisible-flower-chain-with-earrings?variant=gid://shopify/ProductVariant/47043956310238
2026-07-20 01:02:43,Antique Lakshmi Pearl Hanging Necklace with Balis,Default Title,870,3599.0,Sale,1,13,12,https://www.daivik.in/products/antique-lakshmi-pearl-hanging-necklace-with-balis?variant=gid://shopify/ProductVariant/47797500575966
2026-07-20 01:02:43,Butterfly Kids/Adult Mesh Necklace with Earrings,White,361,799.0,Sold Out,2,2,0,https://www.daivik.in/products/butterfly-kids-adult-mesh-necklace-with-earrings?variant=gid://shopify/ProductVariant/44917573943518
2026-07-20 01:47:07,Simple AD Peacock Hasli Necklace,Default Title,1291,1399.0,Sale,1,2,1,https://www.daivik.in/products/simple-ad-peacock-hasli-necklace?variant=gid://shopify/ProductVariant/47057264705758
2026-07-20 03:09:31,Simple and small pure kemp jhumkas,Default Title,656,1199.0,Sale,1,29,28,https://www.daivik.in/products/simple-and-small-pure-kemp-jhumkas?variant=gid://shopify/ProductVariant/39434836574361
2026-07-20 03:09:31,Kemp Antique Jadau Choker set with Studs,Default Title,893,2999.0,Sale,1,31,30,https://www.daivik.in/products/kemp-antique-jadau-choker-set-with-studs?variant=gid://shopify/ProductVariant/44575726502110
2026-07-20 03:09:31,Kemp Peacock AD Flower pendant chain with jhumkas,Default Title,291,799.0,Sale,1,42,41,https://www.daivik.in/products/kemp-peacock-ad-flower-pendant-chain-with-jhumkas?variant=gid://shopify/ProductVariant/45488983998686
2026-07-20 03:09:31,AD Suriyan & Chandran ( Sun & Moon ),Default Title,1566,1199.0,Sale,1,45,44,https://www.daivik.in/products/ad-suriyan-chandriyan-sun-moon?variant=gid://shopify/ProductVariant/46328183259358
2026-07-20 03:09:31,Kemp Jadau Layered Earrings,Default Title,1595,1099.0,Sale,1,55,54,https://www.daivik.in/products/kemp-jadau-layered-earrings?variant=gid://shopify/ProductVariant/46640708354270
2026-07-20 03:09:31,Jathi Malli Pink Shade Flower Reusable Gajra,16 Inches String - Full Moolam,3501,2499.0,Sale,1,5,4,https://www.daivik.in/products/jathi-malli-pink-shade-flower-reusable-gajra-16-inches?variant=gid://shopify/ProductVariant/47542602039518
2026-07-20 03:09:31,AD Pearl Mala Set with Earrings in Two Colors (Price for Each),Green,711,3199.0,Sale,1,14,13,https://www.daivik.in/products/ad-pearl-mala-set-with-earrings?variant=gid://shopify/ProductVariant/47564628525278
2026-07-20 03:09:31,Flower Pendant Long Pearl Mala with Earringsin 3 Colors (Price for Each),Green White,618,3199.0,Sale,1,3,2,https://www.daivik.in/products/a-29?variant=gid://shopify/ProductVariant/47832187076830
2026-07-20 03:09:31,Bridal Non idol Premium Bangle ( Select in Variant for Single or Both Hands ),Both Hands / 2.8,1754,18999.0,Sale,1,3,2,https://www.daivik.in/products/bridal-non-idol-premium-bangle?variant=gid://shopify/ProductVariant/47824434954462
2026-07-20 03:09:31,Heritage Golden Beads Watch Bracelet,Default Title,4033,1499.0,Sale,1,42,41,https://www.daivik.in/products/heritage-golden-beads-watch-bracelet?variant=gid://shopify/ProductVariant/48266751574238
2026-07-20 03:09:31,Kundan Layered Pearl Premium Hair Pin/Chotti,Default Title,1912,1799.0,Sale,1,25,24,https://www.daivik.in/products/kundan-layered-pearl-premium-hair-pin-chotti?variant=gid://shopify/ProductVariant/48337208475870
2026-07-20 03:09:31,Double Foam Handmade Artificial Lotus Pink Buds Kunjalam/Hair Extension,Default Title,3543,799.0,Sale,1,26,25,https://www.daivik.in/products/triple-foam-handmade-artificial-lotus-pink-buds-kunjalam-hair-extension?variant=gid://shopify/ProductVariant/48377645465822
2026-07-20 03:09:31,Pachi Pearl Jali Necklace,Default Title,491,2999.0,Sale,1,2,1,https://www.daivik.in/products/pachi-pearl-jali-necklace?variant=gid://shopify/ProductVariant/48400077258974
2026-07-20 03:09:31,Kemp Pearl Ruby Green Necklace,Default Title,696,2799.0,Sold Out,1,1,0,https://www.daivik.in/products/kemp-pearl-ruby-green-necklace?variant=gid://shopify/ProductVariant/47470276247774
2026-07-20 03:09:31,Heritage Watch Bracelet,Default Title,4019,4599.0,Sold Out,1,1,0,https://www.daivik.in/products/heritage-watch-bracelet?variant=gid://shopify/ProductVariant/48128940409054
